WO Nbr / SR Nbr,raw_Comments
7912006007,"CIT NameCIT CONTACT NOLast TXN DetailsIZHAR 956033614130-04-2019,03.08 PMHFBC016534178 # EJ - EJ Hitachi Prima 2.1.4 to be loaded, Docket # to be collected. COMPREHENSIVE BILLING . CE IS NOW IN101J05 [30/04, 16:30] : 10. [01/05, 12:51] : Dfs0105194178 #ej call # Vigited the site loaded prima 2.1.4 Docket number Dfs0105194178 New Item :2012-2000-8600 New Serial Number :94-46865971 Old Item :2012-2000-8600 Old Serial Number :94-46865971"
7912201603,Call logg for monitor blanck issue cust IZHAR 9560336141 engg RAMBABU 9718036488 Call logg for monitor blanck issue cust IZHAR 9560336141 engg RAMBABU 9718036488 [Generated by Portal Login: salmhase Contact: Sonali Thapak 9543950505 dfs.phd@hitachi-payments.com] CE IS NOW IN101J05 Authoncation pending   #monitor Black issue # Vigited the site found hard disk faulty due to over hiting issue at site now replaced the hard disk relode the software tested tested ok now atm is working fine but authoncation pending next part need to be replace chgc basis over hiting issue at the same inform to Surya from Hitachi ej docket number-Dfs0205192606 confirm by Shalu hard disk arrenged lockly New Item :2012-2000-8600 New Serial Number :94-48014204 Old Item :2012-2000-8600 Old Serial Number :94-48014204
7912102899,monitor blank issue cust dilshad 9711666400 eng manjeet 7309239390 monitor blank issue [Generated by Portal Login: kadamr23 Contact: Rupesh Kadam 8652080440 rupesh.kadam@dieboldnixdorf.com] CE IS NOW IN101G02 CE WAS IN101G02 call reschedule for 19:00hrs due to ce stuck on another site loade the software and tested ok ok but dispancer atthantiction is pending New Item :2012-2000-8600 New Serial Number :94-55546780 Old Item :2012-2000-8600 Old Serial Number :94-55546780
7907709423,"Hitachi OS Migration from Windows XP To Windows 7 , Hitachi Update IUI 8.05 Update ver 3.08 To be Loaded , EJ to be Pulled By calling HPY EJ HD on 04449037416 , Post Installation Updatelog.txt to be checked and updated on M-AUDIT , EJ Docket No. post installation to be collected and Solidcore Docket Number to be Collected from 022 62175725 . EJ And Solidcore Docket No. is Mandatory #Software Upgradation# Deployment Activity / Deployment -Centralised approval #Hitachi OS Migration CE IS NOW IN101K02 chgc software upgaradation done now atm is tested working fine New Item :2012-2000-8600 New Serial Number :94-48141144 Old Item :2012-2000-8600 Old Serial Number :94-48141144"
7912005174,Cash shortages Rs.2000/- (2000*1) atm id. DCB17901 / 24-april-2019 Cash shortages Rs.2000/- (2000*1) atm id. DCB17901 / 24-april-2019 [Generated by Portal Login: thasac14 Contact: nitin 61997435 endcb@euronetworldwide.com]EnShortage & Overages <enshortages@euronetworldwide.com> CE IS NOW IN101J05 CE WAS IN101J05 CE IS NOW IN101K02 #cash shortage# check the ej logs and fcr share on mail. New Item :2012-2000-8600 New Serial Number :94-50891094 Old Item :2012-2000-8600 Old Serial Number :94-50891094
7911802128,Shortage of 9800 as on 04/07/2019 - cit Ravi 9896531292/required FCR Shortage of 9800 as on 04/07/2019 - cit Ravi 9896531292/Dinesh 8587852884 /Pankaj 8929302328/Vimal 9312605067 - // required immediate FCR as per Complain [Generated by Portal Login: shelpawa Contact: Prasad 8010713381 pnb-del-shmhd@hitachi-payments.com] CE IS NOW IN101G02 CE WAS IN101G02 **mail send to MS Team by Sunny aboutPlease provide the EJ from SOD to EOD check the ej log. as per ej no error in atm related to cash shortage. New Item :2012-2000-8600 New Serial Number :94-51212125 Old Item :2012-2000-8600 Old Serial Number :94-51212125
7911801660,Shortage 26000 as on 04/07/2019 - cit Ravi 9896531292 -required FCR Shortage of 26000 as on 04/07/2019 - cit Ravi 9896531292/Dinesh 8587852884 /Pankaj 8929302328/Vimal 9312605067 // required immediate FCR as per Complain [Generated by Portal Login: shelpawa Contact: Prasad 8010713381 pnb-del-shmhd@hitachi-payments.com] CE IS NOW IN101K04 CE WAS IN101K04 CE IS NOW IN101K04 check the ej log aj per ej there is no error in atm related to cash shortage. New Item :2012-2000-8600 New Serial Number :94-52048273 Old Item :2012-2000-8600 Old Serial Number :94-52048273
7911802228,Shortage of 10000 as on 04/08/2019 - cit Ravi 9896531292/ required FCR Shortage of 10000 as on 04/08/2019 - cit Ravi 9896531292/Dinesh 8587852884 /Pankaj 8929302328/Vimal 9312605067 - // required immediate FCR as per Complain [Generated by Portal Login: shelpawa Contact: JYOTI RANI 8010713381 pnb-del-shmhd@hitachi-payments.com] CE IS NOW IN101M04 CE WAS IN101M04 **mail send to MS by SunnyPlease provide the Proper SOD and EOD date #Cash shortage # check the EJ log and fcr share on mail. New Item :2012-2000-8600 New Serial Number :94-55546134 Old Item :2012-2000-8600 Old Serial Number :94-55546134
7912003001,"CASH SHORTAGE ATM ID SIN2001076049SHORTAGE DATE 25/04/2019LAST EOD DATE 24/04/2019500*4=2000/- [Generated by Portal Login: sarafpan Contact: Pankaj Saraf 91 22 61957617 / 18 pankajss@fss.co.in] As per remarks **mail send to MS for EJ logs CE IS NOW IN101M01 check Ej logs with Atm counter ,admin switch different check with switch team. cash tally as per machine counter New Item :6642-2000-8600 New Serial Number :94-44906845 Old Item :6642-2000-8600 Old Serial Number :94-44906845"
7911506856,"# EJ - EJ FSS EJ logs need to collect till date kindly call Shekhar Purkhe 7900084201 from site without calling don’t leave siteMalgatti, Nitesh <Nitish.Malgatti@ncr.com> # EJ - EJ FSS EJ logs need to collect till date kindly call Shekhar Purkhe 7900084201 from site without calling don’t leave site CE IS NOW IN101B04 Atm id..S1N2001076111 EJ EJ loaded and DKT no collected FSSMUM2604191836098  Atm id..S1N2001076111 EJ EJ loaded and DKT no collected FSSMUM2604191836098  New Item :6642-2000-8600 New Serial Number :94-44907372 Old Item :6642-2000-8600 Old Serial Number :94-44907372"
7911906154,Machine not coming services Machine not coming services Engg Rohit 8750434821 custodian Sanjay 9810304674 [Generated by Portal Login: induhelp Contact: IndusInd Helpdesk 044-66367841 indushelpdesk@hitachi-payments.com] CE IS NOW IN101H07 CE WAS IN101H07 visited the site and found software currput reload the software now atm is operational and working fine. txn no.7114 visited the site and found software currput reload the software now atm is operational and working fine. txn no.7114 New Item :2012-2000-8600 New Serial Number :94-46867070 Old Item :2012-2000-8600 Old Serial Number :94-46867070
7910110228,"From: Shaikh, Mahmoud Sent: Thursday, April 11, 2019 5:49 PM branch found suspected device suspected device reported at site CE IS NOW IN101K06 CE will close the call today by END OF DISCUSSION #suspected device found # logs share to TSS . And tss share the observation . New Item :2012-2000-8600 New Serial Number :94-51150471 Old Item :2012-2000-8600 Old Serial Number :94-51150471"
7912100905,"ATM Rebooting CRA KRISHNA 9643667090 CE Manjeet 7309239390 ATM Rebooting [Generated by Portal Login: singhaut Contact: AKASH 08046593741 fis_pss_nma@fisglobal.com] CE IS NOW IN101H07 CE WAS IN101H07 Unbi, call remark dal dena - visited the site found there is system freeze, checked atm found software gone crupt same reloaded but after some time software gone crupt so i'm requesting new HDD same qill will be delivered tomorrow morning 10.00am visited the site and reload software now atm is operational New Item :2012-2000-8600 New Serial Number :94-51947709 Old Item :2012-2000-8600 Old Serial Number :94-51947709"
7912102216,#Camera activity call #Camera activity call (Images Required)Date-12-04-2019 Time-12:28:00 TO 12:40:00Note:-Kindly ask engineer to share images in link provided by FIS(Engineer's mail id & contact details required to us for creating link) [Generated by Portal Login: singhaut Contact: Rakhi Mourya T :022-33865300 extn:22284 PSSBAU_DVR@fisglobal.com] CE IS NOW IN101M01 CE WAS IN101M01 now machine is operational. required footage collected txn tested machine is working fine. New Item :2012-2000-8600 New Serial Number :94-52047217 Old Item :2012-2000-8600 Old Serial Number :94-52047217
7912006076,"suraj 954014837730-04-2019,02.40 PMshalu.kumari <shalu.kumari@hitachi-payments.com>Tue 4/30/2019 3:30 PM # EJ - EJ Hitachi Prima 2.1.4 to be loaded, Docket # to be collected. COMPREHENSIVE BILLING . CE IS NOW IN101N01 part received faulty reload the prima and tested ok docket-Dfs0205192607 same confirm with Shalu New Item :2012-2000-8600 New Serial Number :94-48725762 Old Item :2012-2000-8600 Old Serial Number :94-48725762"
7911602413,call log for card reader issue call log for card reader issue engineer veer 7828408203 custodian ashutosh 8076386577 [Generated by Portal Login: guptadip Contact: Kartik M 9380449162 axis.delhi@hitachi-payments.com] CE IS NOW IN101P01 PART. APPROVAL AWAITED change faulty part now atm working fine change faulty part now atm working fine New Item :2012-2000-8600 New Serial Number :94-46028615 Old Item :2012-2000-8600 Old Serial Number :94-46028615
7912304735,Call log for 2 and 3 slot faulty Call log for 2 and 3 slot faulty Custodian Prem 7982423762 engg veer singh 7828408203 [Generated by Portal Login: roypa-01 Contact: Parikshit Roy 9345696422 axis.delhi@hitachi-payments.com] CE IS NOW IN101P01 clear nv ram now ATM working fine     New Item :2012-2000-8600 New Serial Number :94-46028615 Old Item :2012-2000-8600 Old Serial Number :94-46028615
7912201070,"Incident ID - 000000093374928 GWU-SLM- Cash Dispenser RA=LogField:NCGD0VSS6T | 27Text:05/01/2019 18:36 SGP i AS PER CM Vikash 7840071990 As the machineis regularly showing Cash Handler error. | |Pradhan, Kiran <Kiran.Shinde@ncr.com> CE IS NOW IN101P01 Remark: clear nv ram now ATM working fine     New Item :2012-2000-8600 New Serial Number :94-46204587 Old Item :2012-2000-8600 Old Serial Number :94-46204587"
7912102061,slm for cdf issue cust Naveen 8920943319 engg veer 7828408203 slm for cdf issue cust Naveen 8920943319 engg veer 7828408203 [Generated by Portal Login: salmhase Contact: divya 01246264483 dfs.phd@hitachi-payments.com] CE IS NOW IN101P01 CRA given schd for 18.00hrs   : clear nv ram now ATM working fine New Item :2012-2000-8600 New Serial Number :94-46865169 Old Item :2012-2000-8600 Old Serial Number :94-46865169
7911703599,"Call log for need to load the TM keys Call log for need to load the TM keys CRA Kapil 9911129008 + CE Veer 7828408203 Address : A-131, ARJUN PARK, NANGLI SAKRAWATI, NEW DELHI [Generated by Portal Login: singhaut Contact: Muthu 9940093668 fispss_slm@fisglobal.com] CE IS NOW IN101P01 reload tm key's now a working fine   reload tm key's now a working fine New Item :2012-2000-8600 New Serial Number :94-51150073 Old Item :2012-2000-8600 Old Serial Number :94-51150073"
7912103010,SLM for Chronic Card Reader Issue CIT Sachin 8178842031 CE Veer 7828408203 SLM for Chronic Card Reader Issue CIT Sachin 8178842031 CE Veer 7828408203 [Generated by Portal Login: shelpawa Contact: pankaj kumar 8010105278 suman.kumar@hitachi-payments.com] CE IS NOW IN101P01 Please convert this call to chgf and closed this call in system Remark: CE visited this site and was found machine is operational same informed to Aman from Hitachi. Remark: CE visited this site and was found machine is operational same informed to Aman from Hitachi. New Item :2012-2000-8600 New Serial Number :94-52683560 Old Item :2012-2000-8600 Old Serial Number :94-52683560
7911801169,call logged for monitor blank issue cust santosh 9315154263 call logged for monitor blank issue cust santosh 9315154263 engg parmatma 9211041000 [Generated by Portal Login: shivgupt Contact: Saurav 0124-6264483 dfs.phd@hitachi-payments.com] CE IS NOW IN101G02 CE WAS IN101G02 HDD faulty replace HDD and install software and tested is ok only need to authenticate dispenser . New Item :2012-2000-8600 New Serial Number :94-46210336 Old Item :2012-2000-8600 Old Serial Number :94-46210336
7907709586,"Hitachi OS Migration from Windows XP To Windows 7 , Hitachi Update IUI 8.05 Update ver 3.08 To be Loaded , EJ to be Pulled By calling HPY EJ HD on 04449037416 , Post Installation Updatelog.txt to be checked and updated on M-AUDIT , EJ Docket No. post installation to be collected and Solidcore Docket Number to be Collected from 022 62175725 . EJ And Solidcore Docket No. is Mandatory #Software Upgradation# Deployment Activity / Deployment -Centralised approval #Hitachi OS Migration CE IS NOW IN101Q01 activity call reinstall software and tested is ok soid core docket no-N0105191607V and ej team not pickup phone New Item :2012-2000-8600 New Serial Number :94-48138646 Old Item :2012-2000-8600 Old Serial Number :94-48138646"
7912203938,"ATM Not Coming in Serviceasper mail : Pradhan, Kiran <Kiran.Shinde@ncr.com> CE IS NOW IN101Q01 LOM Order Processing, Part has been Ordered, Remedy Id 000000011277333 - (Next Day) by Agent FSC Order Please consume epp and confirm after that I am close because epp hand over to customer. as per CE, full cost approved by customer & part given to customer for insurance purpose. New Item :2012-2000-8600 New Serial Number :94-50736221 Old Item :2012-2000-8600 Old Serial Number :94-50736221"
